id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,class
1014,0.582254598,0.555909691,0.633980369,0.858532451,0.865291807,0.02421609,0.669541418,0.302805889,0.121520798,0.679589665,0.669116703,0.918290065,0.830356447,0.718315885,0.201615224,0.502199675,0.800520872,0.223439031,0.732566148,0.670264093,0.709484305,0.252803467,0.878124993,0.37824316,0.911346049,0.325309846,0.827835959,0.819374783,0.507749286,0.166074995,0.611764845,0.11967111,0.73982683,0.494652591,0.383858052,0.183728581,0.69363679,0.349441631,0.925384678,0.375469943,0.117351251,0.216987023,0.146431876,0.712150917,0.205763344,0.016771778,0.417556746,0.594627241,0.194443369,0.828204523,0.005316317,0.714883355,0.442197216,0.351150522,0.73609615,0.963398649,0.508585021,0.923323362,0.55839449,0.092114707,2.023200847
1015,0.250242989,0.976340324,0.646221303,0.368829204,0.39021082,0.03576521,0.929696769,0.949908838,0.217838532,0.66572456,0.296021674,0.166914357,0.263651705,0.983564717,0.953747842,0.135273612,0.336097481,0.929600464,0.421341482,0.185435789,0.27666398,0.845308873,0.985463435,0.983525804,0.285763454,0.64684987,0.666761001,0.003229719,0.006443161,0.072875422,0.131859049,0.165586838,0.471097125,0.182491891,0.891389621,0.719148149,0.302984285,0.810283198,0.580105314,0.592814783,0.716169769,0.871840622,0.729623972,0.043550131,0.731259267,0.387299263,0.115397307,0.513198765,0.000703817,0.842336583,0.787168048,0.33616074,0.59070478,0.027534923,0.256927738,0.500489937,0.282046232,0.600320188,0.350108588,0.802975841,2.25732635
1016,0.880799265,0.763817093,0.653129463,0.156566812,0.091501343,0.946329749,0.618546054,0.869736318,0.360048203,0.501846399,0.217008988,0.482500936,0.08916551,0.028590999,0.150391713,0.80986672,0.412278932,0.750640803,0.202422192,0.868914346,0.61351229,0.342409523,0.723935768,0.980021699,0.325821425,0.703447335,0.601114701,0.265803223,0.877025157,0.057507367,0.811603416,0.915554739,0.91581842,0.002926492,0.729501083,0.829371125,0.928271914,0.788860169,0.192411214,0.95411135,0.476729011,0.334809801,0.135284158,0.077348873,0.896642025,0.132774449,0.208344854,0.014520738,0.703567389,0.216081731,0.656053312,0.85278535,0.248717167,0.614486836,0.917666749,0.011013333,0.339620052,0.434000122,0.677981381,0.725089171,2.462305285
1017,0.598228226,0.04362974,0.12685766,0.448207523,0.834325297,0.489517421,0.066994588,0.697390488,0.110650978,0.742727696,0.985099641,0.890343691,0.750476738,0.484529541,0.432843644,0.940690961,0.572752939,0.033286636,0.240111337,0.760091615,0.307328892,0.572004048,0.88497954,0.160692021,0.277103679,0.284465047,0.298624896,0.929486743,0.618776885,0.902519486,0.632868782,0.353439723,0.239989319,0.178291274,0.174220781,0.395853088,0.556140304,0.287258792,0.451472622,0.407494931,0.655757743,0.211007663,0.162633606,0.414866268,0.9975206,0.159891037,0.286463688,0.174153879,0.566189858,0.237271752,0.076012906,0.699187231,0.349981524,0.668345844,0.550979604,0.316729266,0.910505031,0.520851897,0.059227824,0.241798047,2.011619072
1018,0.620664605,0.894519201,0.722676295,0.77276212,0.745131634,0.408505115,0.125040194,0.943311834,0.751502262,0.418663057,0.508837013,0.825205677,0.359720147,0.171896036,0.572910394,0.855773696,0.400240255,0.062981656,0.613051995,0.043636438,0.691426081,0.276705324,0.833179138,0.151318852,0.196850178,0.442474018,0.3865429,0.982362802,0.032642372,0.661194359,0.098856144,0.270840672,0.29557972,0.292650034,0.652411348,0.587934958,0.440616264,0.176625924,0.521229732,0.532580455,0.256232814,0.334636358,0.568544127,0.486458941,0.237889553,0.935467268,0.448145911,0.474294155,0.757900094,0.938243649,0.248596926,0.103305386,0.820417741,0.363812117,0.130527013,0.3075181,0.62292348,0.215487377,0.351096712,0.391436966,2.277231527
1019,0.357040872,0.794548518,0.892145987,0.786478681,0.167496971,0.798613386,0.814114626,0.02177688,0.004716126,0.455503694,0.142760965,0.775762476,0.107043744,0.536101154,0.941907586,0.778218161,0.920411035,0.250466715,0.532007566,0.78340002,0.747819414,0.449414824,0.577051654,0.795980378,0.64564026,0.750132667,0.698291764,0.444710296,0.203731787,0.85067951,0.883493964,0.683443661,0.610657871,0.513544907,0.29556632,0.472338789,0.279619629,0.688821414,0.790603561,0.148518281,0.533202463,0.476563809,0.338034651,0.729686736,0.751516539,0.75071938,0.993474937,0.13954218,0.893904243,0.131743519,0.264622034,0.235295153,0.19272724,0.126287413,0.413571246,0.563985053,0.454786296,0.596323083,0.67722496,0.288366053,1.97976136
1020,0.402834939,0.335666846,0.732286803,0.415351309,0.037444745,0.275109468,0.238436473,0.436843985,0.682933358,0.88290021,0.76738265,0.82013909,0.366344747,0.818491682,0.508057893,0.676487722,0.077586557,0.594719257,0.777670616,0.963500723,0.335603099,0.354556229,0.336647117,0.213059211,0.880325727,0.980107019,0.797911512,0.300243631,0.342358913,0.121641721,0.968681767,0.483127823,0.170661137,0.043228346,0.030463596,0.495758902,0.359414072,0.522543362,0.147200861,0.835669325,0.417838878,0.329201903,0.051720054,0.982270322,0.401216914,0.000324401,0.104231676,0.506703869,0.214122053,0.122786426,0.527601307,0.596479125,0.800765054,0.011925122,0.134140581,0.615814529,0.935729486,0.79796534,0.387053417,0.985261258,2.482623424
1021,0.546550627,0.869063307,0.247044357,0.542269242,0.200823755,0.593328973,0.991349879,0.504667548,0.672398825,0.892747057,0.998501997,0.780654068,0.403663935,0.854147797,0.641740378,0.623589101,0.985541628,0.965021453,0.804464192,0.030653879,0.001706277,0.249038002,0.447231153,0.23371336,0.644362421,0.991501778,0.927609528,0.022503973,0.207721997,0.448513661,0.200100918,0.39654484,0.381878031,0.19354195,0.275134996,0.77044904,0.790459106,0.5076911,0.717985447,0.574228795,0.394054631,0.51936961,0.986197815,0.070622463,0.768797686,0.204892504,0.851714969,0.797448304,0.232437919,0.365651293,0.573466463,0.988067018,0.682801096,0.108121564,0.826972705,0.715863013,0.449449914,0.402478712,0.02146811,0.449096788,2.515135816
1022,0.892530732,0.985771471,0.194271263,0.700317863,0.29868627,0.313627068,0.966365611,0.593452221,0.321833849,0.674721168,0.62821683,0.407102248,0.899352115,0.24400151,0.616360964,0.95137734,0.95367023,0.51179952,0.286442788,0.518839026,0.977300283,0.982483244,0.289013064,0.750849335,0.262633189,0.584814911,0.445826536,0.570005245,0.382523477,0.39963282,0.596964065,0.335360068,0.536412931,0.392078439,0.410856458,0.06942457,0.031291512,0.616516015,0.847957373,0.164761919,0.196202566,0.938291204,0.270259995,0.754916101,0.437775141,0.5894971,0.901337426,0.537984011,0.932950597,0.407042814,0.079789197,0.636264636,0.634856812,0.395811921,0.929704263,0.70555474,0.654353299,0.009517476,0.191543193,0.591637132,3.058087834
1023,0.704574539,0.959445832,0.226165725,0.180136383,0.287650478,0.258284153,0.170015147,0.029643168,0.403091646,0.267586496,0.44215485,0.05257477,0.200046551,0.750281583,0.486869319,0.646182516,0.430965435,0.321352407,0.498698064,0.761910526,0.795524401,0.106021597,0.015809547,0.645326558,0.512326953,0.754852481,0.182834042,0.179517809,0.617527689,0.366099829,0.72600737,0.214064254,0.28407053,0.62186487,0.36625944,0.432603649,0.64941946,0.182951629,0.092230049,0.140349262,0.096807066,0.206300194,0.737606173,0.806838275,0.590240062,0.857963087,0.825620074,0.313872119,0.093295854,0.502761788,0.920447184,0.086751812,0.770106466,0.587040016,0.503101166,0.50379996,0.596075518,0.781973031,0.750218182,0.922738132,2.676456928
1024,0.897048731,0.630670185,0.666056404,0.004653563,0.059822585,0.987780571,0.311414978,0.986084659,0.309536853,0.610148005,0.031302938,0.041071748,0.961141481,0.90144602,0.831088817,0.982644186,0.29159969,0.458806646,0.238339064,0.330694634,0.50195255,0.98947191,0.614902568,0.775986314,0.138166831,0.021399007,0.912411188,0.018548128,0.359753954,0.571351618,0.067294073,0.20253062,0.250167326,0.509352446,0.185668925,0.04540951,0.978882026,0.409676352,0.716680874,0.846208839,0.291058355,0.295376593,0.892727001,0.391531923,0.517915377,0.109532261,0.212875791,0.059506465,0.703080428,0.574563785,0.552586107,0.780284305,0.620431582,0.928837728,0.57610318,0.197145375,0.021429619,0.74020743,0.260369704,0.535866247,2.340593824
1025,0.459528797,0.163519068,0.271071636,0.003733757,0.217597972,0.466219549,0.648092841,0.057025453,0.461346512,0.714916741,0.060149894,0.400097288,0.972669438,0.550057487,0.744236687,0.652366537,0.331130971,0.358247727,0.971822955,0.264428205,0.806424679,0.693014942,0.534532086,0.850316714,0.172185246,0.303277364,0.853259618,0.163162728,0.862387177,0.293972549,0.663501617,0.82218916,0.476234551,0.85913003,0.185758474,0.506433629,0.880230562,0.211873399,0.097604959,0.398458671,0.681028942,0.666067964,0.155536322,0.347768588,0.668257988,0.553649948,0.936295934,0.180738665,0.688227827,0.028823318,0.075490782,0.911701805,0.298868031,0.554908618,0.833796343,0.24294434,0.015912234,0.504759536,0.269184794,0.692664868,2.21168464
1026,0.589821437,0.927523485,0.260707168,0.522643868,0.520413421,0.539725297,0.843528665,0.903832334,0.160690289,0.08534858,0.161369021,0.282791974,0.655183267,0.700889629,0.849053752,0.333334298,0.154004607,0.118157137,0.598830077,0.713362243,0.386743231,0.354707119,0.599410812,0.343179217,0.195215314,0.910779838,0.32193812,0.830133228,0.282885343,0.824101809,0.506362388,0.342009876,0.161861489,0.488655829,0.871823574,0.142056749,0.262515783,0.617753256,0.251249583,0.982285958,0.362021491,0.286017767,0.406585284,0.727582791,0.565197379,0.381089547,0.27490615,0.219779941,0.331753743,0.348818023,0.573669057,0.203960114,0.257561139,0.612773433,0.359884227,0.761740405,0.524970491,0.346412425,0.604870272,0.9971478,3.012445739
1027,0.230656177,0.117204245,0.924882522,0.64462112,0.648875513,0.013079015,0.557303739,0.031669965,0.276078295,0.073239418,0.845623848,0.155114359,0.497495265,0.878549287,0.148477877,0.682345983,0.759781144,0.904452743,0.554155598,0.743568816,0.150941106,0.532775062,0.591826678,0.785777069,0.822708836,0.90818182,0.015428823,0.313623111,0.092384423,0.368338638,0.550816875,0.11119633,0.764257101,0.938163983,0.463631598,0.536721429,0.112652961,0.918072687,0.850313797,0.265312898,0.365208308,0.710789121,0.236438474,0.3789672,0.24827269,0.168400452,0.129374691,0.809963694,0.364512179,0.843801232,0.706500755,0.533671186,0.038682092,0.963017002,0.866257254,0.420649368,0.410564682,0.62963965,0.762866579,0.831516246,2.17532708
1028,0.127888921,0.767156736,0.395965678,0.348632658,0.009966529,0.245130427,0.535589869,0.049111843,0.544445923,0.061358824,0.124691782,0.238710365,0.519866205,0.12640479,0.505668392,0.544866523,0.564151315,0.629326692,0.997007469,0.333176592,0.54853275,0.188368014,0.881470824,0.800527918,0.435226027,0.280481293,0.908909,0.829581883,0.473721718,0.504760709,0.188192151,0.673246274,0.346577431,0.322139801,0.734916253,0.667362296,0.023547108,0.297116102,0.603755245,0.270848987,0.292504888,0.806661459,0.908606915,0.591491129,0.553440053,0.746770965,0.482503314,0.670055351,0.648757407,0.347791455,0.579152215,0.02930345,0.026061883,0.006487463,0.872769449,0.502174688,0.559178172,0.315878436,0.29905611,0.891340058,2.320152993
1029,0.817036495,0.636680736,0.175208659,0.556453438,0.796756368,0.131551942,0.531675147,0.024839092,0.550123685,0.995509222,0.08329552,0.831589631,0.739379727,0.450293625,0.766580904,0.263389857,0.88714684,0.455751224,0.348403825,0.532390966,0.418434616,0.525960755,0.673643787,0.057920738,0.923622886,0.724813469,0.104057489,0.02549793,0.299522543,0.424732073,0.475214015,0.962618471,0.700576838,0.835558276,0.566728317,0.862204396,0.050916337,0.554877889,0.178278041,0.803303989,0.222612345,0.581985666,0.594307971,0.633973857,0.671976713,0.665338672,0.451946784,0.735025644,0.30108338,0.818512572,0.113416101,0.313792429,0.417750661,0.310123119,0.977183466,0.832616126,0.816919162,0.062170623,0.833368054,0.801304965,3.215247424
1030,0.574726342,0.193766975,0.695355716,0.886751159,0.034070573,0.597674518,0.552532119,0.481449641,0.649846583,0.303002267,0.577311468,0.063692221,0.738376601,0.425398229,0.979130525,0.518453025,0.659529555,0.766473604,0.138657476,0.660144122,0.11939589,0.342329289,0.612411178,0.505444431,0.721327455,0.203934731,0.949995487,0.619423191,0.375581756,0.259305312,0.43578795,0.497346569,0.942077228,0.731611833,0.686950919,0.885607719,0.36726265,0.047648123,0.16645637,0.806374709,0.833678093,0.170428387,0.088257358,0.353504941,0.704287822,0.193897461,0.529401533,0.60009313,0.68293496,0.572075205,0.090633772,0.514435499,0.545669976,0.649205845,0.956594332,0.60096553,0.285013663,0.83398728,0.177186648,0.933406024,2.588042191
1031,0.539834279,0.02757083,0.7019854,0.409013122,0.060212782,0.691519282,0.437112205,0.301595189,0.793979959,0.185036428,0.700643044,0.308915563,0.133687304,0.07239963,0.506555477,0.397090834,0.903111663,0.42284633,0.851953994,0.649692794,0.738220012,0.487602143,0.414187874,0.116110315,0.617876285,0.282908916,0.634760656,0.081035215,0.795700204,0.354283975,0.355150739,0.310355328,0.247406654,0.621788743,0.486184335,0.69731111,0.510900474,0.273426234,0.152249595,0.461980858,0.943101486,0.574850502,0.531420884,0.371325545,0.019802183,0.255872743,0.707174296,0.28327242,0.885207727,0.723397916,0.789042212,0.870469116,0.507780137,0.238470805,0.680753093,0.015762861,0.101801211,0.855495207,0.586536187,0.628893441,1.799690862
1032,0.690849725,0.205863559,0.513279417,0.478534668,0.457307327,0.103009153,0.17199855,0.880785445,0.446276004,0.729892138,0.137547821,0.733256294,0.14415005,0.830023591,0.431446794,0.125141667,0.946399884,0.892101995,0.129783221,0.797007048,0.477655688,0.023947288,0.437354856,0.943810713,0.144770964,0.82574256,0.669983269,0.253992033,0.980705666,0.847752024,0.823197683,0.981359828,0.76683743,0.856553112,0.563957796,0.089303067,0.097459616,0.0116954,0.645709441,0.754084945,0.22038657,0.436769867,0.296369054,0.646913026,0.389329609,0.338647189,0.04956462,0.728545985,0.551794497,0.620954042,0.155511427,0.356905149,0.21122729,0.282109407,0.013849613,0.094080703,0.466664561,0.774286462,0.764206446,0.710409639,2.151718329
1033,0.328447189,0.629429099,0.197945149,0.541039164,0.746067046,0.357005666,0.970478785,0.873137532,0.407839448,0.301368748,0.766618125,0.408787687,0.808458479,0.812515805,0.361974705,0.271606425,0.568932957,0.547885309,0.905595498,0.713516985,0.128173373,0.349989317,0.438919312,0.524923927,0.935141744,0.022105651,0.103123203,0.55584808,0.314863746,0.358479176,0.466010687,0.104154901,0.472202744,0.418371285,0.972641946,0.767889373,0.208331345,0.967234059,0.734943459,0.222963069,0.075124,0.054785082,0.22617898,0.589627004,0.821825652,0.664971903,0.350947287,0.869904242,0.561250262,0.726400055,0.724103366,0.21585698,0.790905039,0.820588137,0.385797983,0.278961448,0.467352969,0.728172735,0.816967173,0.427922531,1.761764055
1034,0.596783392,0.742555772,0.6729837,0.27751818,0.153876777,0.207703747,0.829098971,0.423580105,0.258279965,0.67913379,0.751907237,0.355850226,0.976119987,0.754084558,0.424218241,0.252729022,0.558651099,0.400449005,0.490062306,0.760651758,0.229697531,0.627184494,0.721063296,0.430671257,0.608256602,0.864207752,0.77616806,0.108355771,0.169054714,0.706524238,0.881852013,0.942964456,0.44935278,0.039033355,0.795066349,0.621030213,0.739447396,0.783615188,0.142952137,0.025497184,0.189957201,0.9383904,0.112060652,0.310833321,0.943686351,0.71406936,0.891430072,0.302132776,0.690637717,0.037529957,0.250865968,0.148044665,0.969223917,0.237893128,0.555299026,0.391809557,0.776724336,0.556951424,0.216253788,0.240506729,2.056767909
1035,0.31355825,0.531537367,0.995031941,0.065744157,0.516961596,0.288022786,0.217867808,0.179375261,0.906473073,0.755486737,0.560587633,0.998054524,0.366838121,0.746706428,0.130340724,0.105113952,0.217182231,0.500481338,0.312206028,0.678365518,0.366342488,0.753419989,0.443091197,0.232667908,0.075948112,0.188566857,0.950055203,0.621652521,0.959953395,0.346029056,0.76514217,0.49362312,0.465530887,0.61380116,0.102812771,0.441109505,0.737124046,0.29911887,0.899552038,0.641464054,0.800446563,0.994939601,0.198644807,0.916397161,0.029493932,0.698054124,0.484706246,0.86295781,0.415392799,0.409469027,0.021896954,0.366290427,0.87821701,0.797944164,0.747208389,0.331541651,0.740358391,0.411886583,0.631580421,0.623944353,2.134071626
1036,0.70927121,0.40845013,0.751748485,0.804286271,0.616454797,0.385254055,0.987636864,0.300706485,0.336559903,0.57950608,0.976074217,0.128778301,0.169093012,0.404610977,0.948210027,0.6440198,0.842730083,0.329064534,0.147924106,0.667739002,0.052525948,0.193269935,0.748689159,0.318712141,0.276716928,0.691327937,0.605652652,0.213786084,0.985422019,0.412185963,0.802059864,0.832248294,0.039597599,0.574361245,0.49623301,0.821260906,0.037005087,0.21211789,0.645899285,0.462520176,0.526205771,0.217073639,0.079949509,0.686452533,0.425773345,0.362605871,0.456027618,0.145717507,0.754369363,0.819375671,0.472652968,0.238383351,0.59376891,0.402995683,0.583271895,0.82657154,0.019870248,0.59470313,0.474932195,0.530072141,2.721812443
1037,0.811567691,0.091405205,0.045558602,0.414261706,0.522163424,0.952684483,0.398461034,0.812609942,0.057245027,0.958960186,0.216361771,0.883600611,0.268113491,0.39548447,0.927966185,0.491214975,0.618672638,0.396183613,0.266142118,0.514084489,0.176314301,0.109478505,0.309670597,0.823922731,0.653949582,0.779211355,0.725771066,0.96812809,0.772388813,0.267560418,0.148234048,0.784029286,0.365793981,0.227032276,0.634592319,0.118888326,0.720774621,0.935910666,0.165915138,0.997341016,0.359987223,0.665602407,0.940532534,0.556168769,0.923051852,0.740900769,0.257582418,0.800020175,0.242239993,0.858371741,0.936568389,0.126862686,0.086860894,0.346995813,0.455202904,0.095572863,0.952111199,0.11673164,0.22404879,0.392839187,2.282858085
1038,0.597407607,0.344268524,0.607351597,0.337053203,0.131384932,0.102003664,0.799387588,0.565329478,0.741455507,0.154135935,0.110047191,0.190599281,0.934311603,0.456828741,0.916650657,0.614806731,0.593840864,0.774382146,0.71178721,0.644890136,0.407317129,0.380424184,0.74523648,0.308604898,0.295292651,0.616793218,0.617953657,0.392652288,0.796503823,0.418966711,0.520284039,0.612389366,0.886086935,0.770309548,0.589093924,0.104156425,0.09875875,0.411941174,0.34154221,0.574209764,0.94281191,0.26791695,0.277943482,0.593797426,0.86158751,0.990049063,0.853203291,0.97092444,0.250341651,0.434143903,0.306930634,0.055485441,0.034887873,0.584726094,0.342785795,0.496275886,0.38689341,0.161144134,0.13031594,0.895695923,2.824279469
1039,0.845608431,0.605893656,0.708360845,0.910825925,0.484223442,0.723811657,0.902833998,0.534910662,0.715454983,0.887558973,0.541223135,0.384867632,0.650012807,0.047543172,0.341766299,0.723647057,0.410914566,0.42170281,0.482921157,0.089352641,0.068185686,0.642024953,0.042784821,0.679877921,0.297147417,0.906455582,0.174449966,0.665665282,0.810734071,0.988596085,0.480988858,0.534536353,0.638637577,0.041600501,0.751377795,0.182445317,0.565466767,0.898895849,0.866508011,0.206327589,0.436166079,0.604779798,0.654008849,0.197032717,0.535130042,0.583214834,0.976653723,0.294555447,0.899079811,0.444844197,0.711990004,0.707540679,0.778233494,0.648927934,0.73801791,0.144020396,0.910858927,0.263018296,0.743815182,0.344389437,2.29187293
1040,0.036496425,0.952041719,0.660659457,0.503872619,0.360546304,0.602045159,0.758564028,0.385457819,0.354066613,0.725730134,0.709223443,0.953561328,0.848332829,0.867716852,0.157905474,0.361642273,0.266300397,0.27838631,0.653043347,0.020281225,0.75646709,0.152884538,0.166957762,0.500550859,0.165110625,0.501385293,0.08774945,0.277723077,0.040560444,0.455227927,0.096228774,0.941161207,0.682708029,0.457065916,0.497704982,0.35446472,0.169438106,0.295685465,0.704115107,0.375701864,0.632744729,0.595600783,0.195747064,0.196305646,0.314467718,0.181452725,0.255800724,0.024901763,0.067229364,0.451551116,0.638962542,0.318989503,0.531404556,0.425402013,0.04758505,0.981608835,0.657436664,0.432735119,0.768168133,0.279938843,1.974376971
1041,0.281306849,0.12582957,0.07591067,0.19548899,0.163815254,0.977371421,0.654421408,0.716547995,0.254039837,0.14653735,0.981940733,0.48737448,0.504484072,0.417271425,0.408141341,0.508076361,0.866096735,0.176971578,0.267780362,0.627370547,0.668896657,0.66815922,0.373281487,0.219034578,0.476100285,0.362087906,0.534588322,0.954326229,0.25886204,0.874785879,0.100442769,0.240710253,0.404440278,0.637183038,0.175518448,0.310943424,0.44286883,0.477126144,0.299256765,0.079547009,0.869115965,0.779449065,0.049849735,0.725681984,0.028874094,0.687865846,0.677403576,0.982461118,0.143533947,0.185620782,0.507920702,0.980011109,0.913810693,0.966393595,0.380436573,0.323156148,0.269425086,0.401124475,0.000183249,0.680178222,2.143218897
1042,0.492151794,0.306405617,0.880171902,0.604496936,0.429265724,0.046381177,0.434404668,0.010759706,0.256884547,0.653141371,0.509593431,0.148796154,0.533089507,0.591790596,0.639371395,0.944384978,0.73075463,0.333334657,0.699040057,0.078680855,0.651344234,0.051746115,0.534456807,0.477775254,0.378315608,0.047023414,0.095751147,0.562877666,0.681386955,0.601345439,0.49693524,0.947083271,0.914529078,0.256612173,0.024274964,0.902113264,0.355627539,0.564778695,0.335127329,0.817018964,0.03300293,0.840974387,0.949760259,0.704074296,0.340795677,0.171248249,0.233452776,0.941257773,0.839551682,0.549632746,0.123583604,0.275663005,0.460596802,0.908117844,0.135536632,0.205751836,0.830886165,0.655133187,0.606499034,0.462518948,1.934219142
1043,0.656154315,0.080484681,0.448984415,0.15348142,0.46613411,0.00536817,0.746118402,0.682024212,0.570851941,0.982692458,0.472190651,0.972789423,0.731683643,0.54818804,0.827555339,0.70122796,0.46082561,0.928220974,0.801510941,0.74592345,0.086443533,0.963220247,0.962281926,0.437365759,0.53313359,0.474996873,0.772894199,0.099361318,0.194109157,0.709836339,0.519757011,0.930531042,0.130756489,0.304424316,0.351109917,0.76001816,0.761293056,0.27391302,0.832115423,0.629848934,0.145074347,0.306849842,0.304083702,0.651060531,0.031498726,0.90602998,0.19207278,0.856575887,0.371010446,0.615676159,0.826485175,0.197803392,0.233111543,0.234080686,0.941584701,0.521518026,0.981771757,0.836786895,0.660512368,0.296263332,2.096825463
1044,0.388503987,0.737162229,0.621553309,0.353083606,0.333650079,0.007262481,0.686085789,0.469615477,0.484800393,0.714429693,0.325853225,0.614665477,0.270907948,0.783475336,0.202027326,0.233029572,0.96850999,0.144317108,0.833893887,0.652496777,0.886756845,0.781572078,0.42029853,0.376614907,0.270823495,0.630014784,0.458331379,0.89981643,0.312938936,0.664513362,0.225505933,0.152802673,0.794885265,0.625162738,0.243957426,0.857174848,0.509122358,0.766762899,0.009902167,0.007122775,0.405871937,0.359246535,0.354916349,0.691523821,0.432981511,0.393413209,0.155023734,0.971062259,0.433487917,0.285092791,0.746976421,0.262174404,0.667505395,0.269440457,0.089768054,0.34181164,0.15696035,0.396057916,0.980127137,0.629937352,2.229280867
1045,0.374780431,0.621491912,0.220331318,0.727487169,0.233342715,0.271184258,0.423267195,0.202298848,0.348257192,0.204344149,0.068244506,0.364792578,0.137689722,0.181113391,0.758011171,0.166303264,0.851391819,0.159146414,0.507345801,0.782834056,0.725760066,0.835251006,0.711170092,0.747356799,0.489348581,0.272892305,0.518052379,0.838250611,0.291558348,0.047961428,0.804694285,0.040979966,0.0833823,0.33018872,0.004926901,0.984576229,0.259874448,0.112696587,0.06062004,0.857597602,0.385218953,0.087505721,0.540045885,0.289014187,0.153682158,0.341411685,0.80996079,0.83720234,0.879011045,0.914862963,0.430911487,0.553349435,0.911962501,0.074091568,0.182246509,0.620828865,0.893729511,0.43001681,0.709001692,0.808087044,2.558410912
1046,0.701324846,0.785476836,0.883849508,0.23225491,0.954669272,0.321079354,0.006692832,0.904956587,0.801446468,0.443224893,0.303179953,0.753313182,0.893634735,0.43119404,0.99006755,0.551085129,0.407544804,0.806887181,0.328411384,0.144837746,0.815932567,0.887081398,0.935543974,0.453205864,0.828907385,0.012440327,0.448466734,0.266990146,0.285703237,0.24505238,0.942016764,0.969073542,0.824885617,0.217509561,0.309144384,0.976433741,0.453961098,0.648412433,0.108307681,0.738910033,0.37237956,0.411439547,0.190501707,0.935443965,0.051449225,0.557182971,0.898228646,0.569667176,0.292392417,0.572181442,0.873124693,0.280649945,0.669824003,0.050292108,0.002153815,0.844167183,0.47025098,0.034145498,0.418630769,0.49334936,2.862330413
1047,0.211188963,0.930056663,0.006510611,0.872889294,0.316127868,0.013858087,0.882821358,0.796126417,0.63352601,0.222644531,0.518971027,0.666847285,0.07025043,0.686852886,0.813975833,0.939175119,0.253734863,0.985531412,0.188551339,0.337302046,0.815982626,0.95575869,0.494102007,0.678218608,0.159244932,0.43739525,0.310624411,0.751736215,0.161475811,0.513354746,0.36353044,0.655644609,0.00124672,0.897562551,0.746493395,0.432087807,0.090001456,0.793883796,0.700855577,0.32712707,0.810318472,0.164899193,0.232649414,0.7381144,0.535519682,0.577846784,0.037660932,0.582356046,0.261642645,0.341596828,0.762901584,0.893391223,0.323383401,0.861187978,0.254780144,0.376935674,0.465907933,0.716772475,0.32777841,0.81499216,2.052882495
1048,0.277544053,0.438760417,0.855725684,0.671704527,0.974121012,0.935950472,0.202395284,0.284653789,0.498001055,0.151801766,0.735126687,0.515210188,0.856629229,0.863457236,0.570877979,0.128157135,0.325223968,0.851598272,0.590679964,0.807600122,0.62303676,0.869094664,0.529191382,0.935960989,0.616080875,0.892405361,0.114634815,0.118914004,0.797716449,0.284900331,0.93890905,0.326174438,0.705646143,0.163122251,0.104364733,0.333780287,0.328154359,0.819021837,0.893702033,0.055303968,0.199527525,0.339947813,0.060015,0.363985978,0.503051096,0.406768437,0.406265721,0.598883462,0.977962273,0.958872507,0.214980114,0.071266961,0.194194706,0.422189962,0.439167256,0.427267312,0.591183647,0.047854665,0.881533103,0.563861578,2.213888243
1049,0.956478045,0.831598828,0.273652761,0.757157174,0.041755651,0.729605202,0.891434604,0.959012624,0.870927732,0.913640641,0.543488189,0.066192223,0.643681259,0.133835064,0.060590545,0.601922029,0.962164993,0.276237647,0.534049187,0.848143,0.154730491,0.217418576,0.905122341,0.57087779,0.14204613,0.69033809,0.569155703,0.513209368,0.841056522,0.148518745,0.182291043,0.677787106,0.524786599,0.089534206,0.106300974,0.535466682,0.71498192,0.606517838,0.361573249,0.097912288,0.262009463,0.573193189,0.3322629,0.352969581,0.935393331,0.589687919,0.133911416,0.128748592,0.974001132,0.378115987,0.447659881,0.224704856,0.496564693,0.946283973,0.195443716,0.128587806,0.439400998,0.60571904,0.378692363,0.183167809,2.088600003
1050,0.246412073,0.228762193,0.952877658,0.72642804,0.552973929,0.431750644,0.376424896,0.290447294,0.8082407,0.245365912,0.137179779,0.452509089,0.658493595,0.635201915,0.14778181,0.214258473,0.187454676,0.902174657,0.928928259,0.067117151,0.463268922,0.563309366,0.729115394,0.686246189,0.703707192,0.953486909,0.459011173,0.807768408,0.306799562,0.222312183,0.207587435,0.058971198,0.673478628,0.356912434,0.670166264,0.159795463,0.281578006,0.991359285,0.835723813,0.20695879,0.452333402,0.607435568,0.203944551,0.645034414,0.63618849,0.64983651,0.744190428,0.615131164,0.606699097,0.00796197,0.50790226,0.320643299,0.253587849,0.774762056,0.770830945,0.912392587,0.532192306,0.439299745,0.275732762,0.504355981,2.356984131
