ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,class
772,0.036099881,0.258574146,0.153908062,0.79285416,0.281730479,0.184111319,0.842499135,0.755457384,0.095475509,0.728765187,0.669769988,0.983128773,0.151735405,0.434985099,0.420627757,0.794038788,0.384101796,0.878589522,0.116225466,0.524845639,0.03671751,0.807147923,0.008711898,0.576027689,0.799914409,0.072909839,0.03895745,0.540310371,0.853696415,0.749587118,0.993264841,0.183537123,0.299327392,0.664101657,0.629271352,0.857228745,0.951990846,0.323673574,0.541515817,0.116718853,0.424177828,0.880919737,0.136910015,0.49786274,0.230318103,0.580600376,0.322226857,0.137244074,0.225628765,0.008207419,0.386122576,0.213924759,0.895274016,0.104758634,0.768355521,0.554261237,0.204029628,0.244314094,0.445363276,0.148600299,0.734661298,0.221035551,0.630368919,0.457916258,0.458892472,0.11931943,0.967807542,0.992059596,0.747699916,0.146195238,0.927173713,0.430102594,0.689731875,0.524259362,0.809896074,0
773,0.579853316,0.560960226,0.143621446,0.299936183,0.748440163,0.991132485,0.353081518,0.217092669,0.172680042,0.36317398,0.529212642,0.733122482,0.848774691,0.388618386,0.728347404,0.307879457,0.22651871,0.558773554,0.409627836,0.215592498,0.614514095,0.083865814,0.585532342,0.361243733,0.890889067,0.855635393,0.910825398,0.772818407,0.265008485,0.89470231,0.456645736,0.414743479,0.773230529,0.013650057,0.346784479,0.604853728,0.848313397,0.423985877,0.905879042,0.214283708,0.653070824,0.309311577,0.662182118,0.255836651,0.489255523,0.786573163,0.662230436,0.547442277,0.006098529,0.323981936,0.945387149,0.96605787,0.340658588,0.821420863,0.01805361,0.289782729,0.545095249,0.25988737,0.521629864,0.194244476,0.41302171,0.804875933,0.078143204,0.161371048,0.409578699,0.24638855,0.24470074,0.2355123,0.148787595,0.233689261,0.371491817,0.927692364,0.925875541,0.453147686,0.293445145,0
774,0.002269836,0.385230095,0.522299494,0.573152744,0.925674596,0.112913992,0.796108085,0.223369719,0.946787386,0.434270024,0.2758137,0.061977234,0.388365097,0.060987392,0.489834143,0.560008032,0.410191023,0.851671821,0.596245487,0.299113346,0.013771669,0.340282593,0.19138534,0.357050176,0.55791331,0.306696868,0.199977914,0.249604457,0.605146551,0.716194032,0.028492298,0.847387072,0.420197621,0.1341965,0.538789613,0.827216104,0.36988443,0.583906092,0.318638493,0.146716573,0.349642586,0.170318185,0.794113835,0.316006198,0.116201838,0.876389565,0.581581796,0.841760191,0.372154617,0.211894167,0.247531788,0.862137238,0.558986537,0.43417974,0.540186777,0.626689645,0.004950691,0.771486656,0.151018928,0.983263234,0.194907438,0.031935772,0.599005162,0.709313966,0.666887921,0.890002787,0.672951422,0.906883922,0.889763047,0.179092715,0.151116378,0.616235422,0.040378192,0.719432402,0.994485791,1
775,0.860077628,0.03285394,0.278823005,0.330557251,0.569836516,0.116104762,0.043620604,0.591276281,0.412980725,0.188520372,0.134411121,0.762984955,0.909531703,0.831098854,0.851952083,0.050450267,0.360625185,0.665922742,0.298306648,0.81233102,0.807978867,0.271974161,0.23472069,0.114014037,0.337603293,0.249815925,0.995517905,0.347389185,0.834445072,0.680905981,0.990431318,0.93569206,0.830566511,0.358227309,0.305918956,0.912004502,0.700199356,0.198383309,0.352953658,0.220786496,0.548134483,0.514353888,0.049163279,0.320252149,0.388592684,0.358103324,0.240414151,0.240184767,0.9451298,0.323309368,0.734791259,0.82600777,0.946168945,0.560132605,0.803091324,0.203322421,0.146166642,0.214110948,0.772039095,0.867818018,0.171826392,0.397302071,0.878084796,0.38776615,0.971602993,0.119058125,0.425177309,0.797940726,0.553641317,0.063389635,0.128857723,0.311224028,0.855063522,0.006715922,0.964110207,1
776,0.006428164,0.469567922,0.048242932,0.021601073,0.587797141,0.090442884,0.113745971,0.054239139,0.091151261,0.235213982,0.408684645,0.783367079,0.965840057,0.432955557,0.935698081,0.775167421,0.806884581,0.028421593,0.978816565,0.25579731,0.2337431,0.098656796,0.633701566,0.438359807,0.326615383,0.718455455,0.237183723,0.723818917,0.542883556,0.357480783,0.672992125,0.019617219,0.466418671,0.304890221,0.892111903,0.555419764,0.590838191,0.691567796,0.960658454,0.622853358,0.228128457,0.717740691,0.285601162,0.055273296,0.943655442,0.643068164,0.091677581,0.870146199,0.458686094,0.595050572,0.597047391,0.865847953,0.869830342,0.876756013,0.952486133,0.239768335,0.864964329,0.342439882,0.75795865,0.150241586,0.378797374,0.418668814,0.859160946,0.719889395,0.01729814,0.78625446,0.528143801,0.101323851,0.349350632,0.146437197,0.949570767,0.714305678,0.945162149,0.376584134,0.374271888,1
777,0.555434037,0.990473494,0.469753494,0.079591328,0.19309491,0.708654064,0.097108546,0.295936364,0.082145477,0.718070865,0.578598344,0.764712028,0.355884223,0.7038317,0.004577631,0.035659008,0.159108381,0.8023271,0.492042443,0.541411374,0.275373872,0.921433867,0.186237392,0.453140058,0.727376459,0.444750959,0.657492534,0.020548903,0.097988133,0.902076878,0.270907047,0.914570042,0.190973077,0.372644801,0.124879777,0.969835214,0.907314057,0.535706222,0.921580407,0.560612397,0.547215095,0.811809181,0.720685683,0.194922189,0.107366549,0.804129553,0.591999807,0.611353913,0.594639461,0.312912707,0.185459348,0.023654326,0.941781475,0.987023276,0.855445531,0.221972343,0.506877976,0.333871898,0.390912888,0.299714946,0.212896804,0.036022333,0.138416197,0.440544808,0.399563728,0.318987008,0.210752975,0.807700438,0.875138663,0.291755749,0.956965095,0.870777821,0.479260489,0.77983827,0.691486342,0
778,0.715006281,0.848870528,0.03289847,0.603722043,0.420059539,0.534225528,0.000393618,0.837149826,0.627968476,0.337110278,0.5945505,0.201905814,0.177179379,0.236884224,0.047548765,0.587911058,0.442652463,0.489548144,0.043955427,0.248953993,0.68871638,0.075577477,0.044498503,0.215287305,0.285999585,0.82457949,0.172521743,0.47226392,0.187536859,0.336815074,0.366757831,0.75914251,0.536904088,0.541486627,0.072267553,0.598282607,0.575544649,0.693401761,0.616493389,0.219858522,0.591872846,0.052677151,0.705218414,0.920019708,0.788816093,0.35224545,0.189684169,0.63356765,0.465029559,0.493840007,0.903229912,0.820103654,0.920823991,0.957762639,0.170876071,0.337205161,0.877114407,0.941368594,0.968137514,0.686455799,0.203985528,0.190187345,0.315418482,0.154250384,0.423405766,0.546431938,0.384425167,0.137488954,0.902612597,0.618481213,0.613912805,0.672150045,0.534606237,0.185023657,0.62100572,0
779,0.810696201,0.539224397,0.334483784,0.648760211,0.023304564,0.390881823,0.65107087,0.20236389,0.461956176,0.445148178,0.149238672,0.759368963,0.354145098,0.735061205,0.393786493,0.916825162,0.481776539,0.538877862,0.178609584,0.547773355,0.964268774,0.658355993,0.049468671,0.69146284,0.618028712,0.357850941,0.880629268,0.94555853,0.098225382,0.58127749,0.164543376,0.768171184,0.074897443,0.989936619,0.257170604,0.647086686,0.67301922,0.91346314,0.439709704,0.144101924,0.261611811,0.862884584,0.393556563,0.576427198,0.219428323,0.854071391,0.360141796,0.461977207,0.439007055,0.539510833,0.088334394,0.705060628,0.296896949,0.983176979,0.079702674,0.448926105,0.923255232,0.769029866,0.67712697,0.985937852,0.997974934,0.890952608,0.180048517,0.500944041,0.41954106,0.457483217,0.909034327,0.351510447,0.345248564,0.044504549,0.36540722,0.899296012,0.505972525,0.492485597,0.519933231,0
780,0.462617268,0.460557923,0.316409745,0.33846304,0.535444813,0.439885599,0.760920359,0.221710093,0.762682411,0.234714905,0.937659035,0.319417133,0.756330477,0.192453453,0.861832663,0.79235592,0.174450817,0.448594258,0.769955014,0.82978488,0.590783516,0.20459553,0.744642129,0.305355853,0.123084047,0.13122302,0.886127576,0.286323186,0.259932146,0.94565563,0.308454106,0.502324704,0.544662184,0.863935677,0.180835321,0.564599023,0.414840115,0.018758743,0.878480117,0.760080838,0.785008933,0.227038957,0.506245162,0.998396834,0.732583012,0.104048674,0.625505102,0.501026914,0.12289494,0.93160933,0.856980676,0.96757811,0.946624914,0.682578728,0.150813719,0.480690263,0.32687653,0.907614919,0.023472168,0.601022088,0.473838719,0.231994385,0.892809788,0.571441967,0.922509823,0.575209761,0.391912737,0.53634558,0.79462783,0.819427047,0.56045521,0.357616206,0.321502511,0.918775545,0.806758859,1
781,0.45690654,0.148792057,0.787272135,0.429409865,0.977564566,0.312310451,0.233460121,0.506132238,0.425232371,0.989205186,0.119444238,0.116940076,0.949236662,0.564184684,0.883705415,0.535392099,0.724174068,0.072647265,0.657352993,0.06487394,0.087163971,0.987578899,0.031306559,0.064484983,0.576419112,0.491499485,0.872795052,0.385568734,0.448862542,0.727541339,0.223224037,0.598618319,0.752145344,0.584877604,0.283537619,0.869049368,0.02309519,0.239353635,0.280096424,0.952601007,0.244081343,0.282325158,0.601711031,0.336718914,0.326218116,0.559924423,0.404788207,0.68223005,0.067102869,0.749513541,0.173671683,0.214948232,0.770648411,0.683859307,0.144743904,0.584214816,0.429085469,0.631863398,0.368740517,0.027557541,0.00476824,0.814434718,0.774337432,0.962725064,0.318705826,0.756525748,0.18863458,0.204709371,0.518757069,0.983084215,0.008110285,0.800237554,0.284755575,0.718704694,0.334083531,1
782,0.503888386,0.223225033,0.541106656,0.068562898,0.77048023,0.856759073,0.266867996,0.416340998,0.493238332,0.439944157,0.290347192,0.309650505,0.828183254,0.385563472,0.128835069,0.193373793,0.430457068,0.799909646,0.607278519,0.829588407,0.855088739,0.427620899,0.404336893,0.945020907,0.215923648,0.264416316,0.988108855,0.559908874,0.467515076,0.894555871,0.610677527,0.149524902,0.935166826,0.177990368,0.762943647,0.082053168,0.078081582,0.817921782,0.485538245,0.897220318,0.605025051,0.945512599,0.069694153,0.34449114,0.757424401,0.165649124,0.479580948,0.6990349,0.529859402,0.312428973,0.118725979,0.408817714,0.965821088,0.441058079,0.265307944,0.472573827,0.980691748,0.198695389,0.690957817,0.520105875,0.336375513,0.736165315,0.464498978,0.246746684,0.323144849,0.364114512,0.062957563,0.135393957,0.200907146,0.603513439,0.337183885,0.037011294,0.766004023,0.940362613,0.671483671,1
783,0.803895037,0.604564536,0.528077379,0.323275247,0.021692317,0.82715454,0.13825687,0.406854797,0.384538763,0.494056466,0.51342626,0.168641684,0.238657632,0.255040244,0.357044409,0.089679579,0.653382624,0.401823043,0.109624677,0.479712386,0.975095084,0.94145818,0.095509932,0.518879962,0.730177404,0.28789718,0.197044838,0.691959449,0.450262217,0.903047298,0.371925421,0.715942775,0.348692787,0.208459887,0.038074444,0.093823755,0.984761145,0.656210485,0.901724779,0.626972701,0.487492171,0.657428947,0.16295684,0.571748754,0.564968603,0.918958359,0.249421652,0.767796297,0.925008435,0.912767856,0.265741486,0.539991974,0.193154093,0.382544776,0.781916957,0.306953548,0.228541233,0.138840399,0.148545939,0.143701178,0.228725086,0.312768777,0.315604276,0.114757963,0.082355313,0.940219548,0.890211821,0.35760413,0.32554212,0.799049989,0.467761391,0.797534414,0.342529816,0.385393646,0.845115806,0
784,0.626909571,0.83659531,0.910873147,0.817195563,0.272328656,0.966785756,0.34116088,0.545933148,0.573859421,0.046223699,0.122095787,0.939797873,0.729616947,0.366698293,0.887387851,0.876038606,0.299348668,0.629395629,0.240337636,0.954425309,0.931828067,0.61260412,0.617679355,0.237338345,0.638922351,0.809633945,0.064788677,0.572819726,0.595927428,0.571477993,0.128548579,0.558658619,0.061841767,0.928424854,0.663463707,0.80961177,0.304523667,0.251048617,0.985999987,0.546900013,0.565205354,0.261356029,0.718298226,0.596920734,0.671651523,0.923217814,0.142066824,0.559077295,0.414990271,0.335570329,0.026972993,0.344263947,0.417449686,0.96045937,0.265606763,0.853905319,0.195515492,0.791190877,0.262029474,0.039376534,0.818183858,0.282419046,0.065853315,0.907787335,0.981691962,0.551044586,0.713495506,0.510742255,0.182439141,0.674938526,0.387262292,0.950850978,0.562795682,0.759585465,0.811100967,0
785,0.149274887,0.931535033,0.028676464,0.553817263,0.963545364,0.903069357,0.852691772,0.986450758,0.750703676,0.939492562,0.839091809,0.386051923,0.646004835,0.548530383,0.964366503,0.189267886,0.779646448,0.570181393,0.251265981,0.434969546,0.081176665,0.386797529,0.415974422,0.137382185,0.234615427,0.041395311,0.477057525,0.875360597,0.222821411,0.801650389,0.800247839,0.817746092,0.649765842,0.501454027,0.76886787,0.97258016,0.364721592,0.391690979,0.889712071,0.747536933,0.249595971,0.520986637,0.848266013,0.088555669,0.890244315,0.984476173,0.648866564,0.282283568,0.088069913,0.797683948,0.278123138,0.593700869,0.369860868,0.27232354,0.614485342,0.096101396,0.390731007,0.822117628,0.672082814,0.8725115,0.360077919,0.238118301,0.97048223,0.704833823,0.412195672,0.983171578,0.315843118,0.806279888,0.607549735,0.567947791,0.200138792,0.185867442,0.536107129,0.472808044,0.757286305,1
786,0.115975726,0.536988701,0.966439137,0.66850319,0.314783319,0.782929242,0.24881141,0.442613217,0.5836422,0.577156119,0.09379608,0.528507079,0.90254726,0.052474141,0.029152744,0.354064233,0.05435421,0.179523507,0.026096575,0.937985851,0.042073731,0.203236234,0.608952461,0.243778763,0.570450196,0.250752224,0.513630781,0.734663055,0.52501635,0.060181069,0.991170708,0.599924301,0.565585143,0.543719512,0.424632361,0.9599441,0.734175918,0.383812521,0.653012586,0.225859577,0.321712503,0.174637308,0.015641722,0.202505298,0.92210552,0.901923282,0.672884673,0.950397642,0.419322006,0.512032853,0.309286716,0.004496574,0.450910825,0.241046768,0.716903591,0.658972221,0.450720419,0.487833237,0.057733786,0.702565261,0.53182158,0.008694576,0.278310002,0.191082444,0.408448228,0.64489145,0.444609548,0.9179085,0.810809603,0.553159508,0.447673158,0.107384405,0.65266091,0.586475184,0.707503857,0
787,0.252891142,0.03150166,0.371133566,0.967925799,0.153893229,0.14318428,0.591541582,0.753898085,0.805040444,0.142624478,0.937221399,0.633233472,0.675556065,0.837975567,0.517678292,0.502240612,0.172034026,0.918319037,0.224449788,0.643039622,0.920729489,0.991939979,0.724716575,0.244738266,0.767611197,0.596634936,0.14526112,0.536940503,0.158521314,0.081308121,0.107934094,0.379982684,0.682922026,0.031557413,0.858528274,0.21092662,0.603435799,0.81915619,0.875627366,0.007979241,0.383755498,0.465965896,0.242792707,0.26495788,0.833637852,0.321215313,0.242831639,0.208186369,0.028525,0.617710485,0.428937284,0.230775507,0.697052253,0.089828203,0.478533236,0.975714355,0.678860914,0.863474977,0.044256262,0.454625817,0.551897871,0.358205761,0.350933582,0.106271169,0.744488119,0.110395597,0.741849057,0.272857087,0.276388423,0.570223033,0.559154142,0.847850085,0.937848811,0.613675128,0.264503233,0
788,0.887160572,0.120084771,0.752570632,0.548567925,0.731576062,0.615815776,0.684474853,0.914742035,0.256051169,0.37659612,0.564445324,0.044810376,0.882973827,0.320431924,0.025043106,0.773044289,0.709084795,0.489004783,0.281888576,0.378722022,0.32876123,0.466886002,0.717930062,0.660859745,0.716434256,0.481203718,0.131729264,0.399193451,0.786751607,0.280609765,0.592700046,0.976947255,0.967634727,0.733042309,0.225380339,0.429612578,0.122874576,0.459219189,0.465159073,0.965034346,0.650650626,0.156085088,0.666257145,0.641547011,0.853798483,0.143935004,0.643112975,0.647913349,0.863895585,0.954844465,0.646678026,0.8706381,0.621860675,0.712516096,0.624905388,0.348755202,0.002273239,0.705061538,0.538543297,0.163030087,0.981909109,0.674877789,0.22650898,0.06129706,0.159311588,0.784430235,0.073145249,0.625002301,0.198512486,0.364483933,0.240145902,0.450519805,0.532102551,0.077076819,0.977084893,0
789,0.060047633,0.994589214,0.016506383,0.465521864,0.157571186,0.325579238,0.606317495,0.342721131,0.201909932,0.428424259,0.02417351,0.357877741,0.514522074,0.652292825,0.80161271,0.903701008,0.431901742,0.403058564,0.061856489,0.406216618,0.643539613,0.502840211,0.377572621,0.88663466,0.534270567,0.206819714,0.928569332,0.6872363,0.781279066,0.022543245,0.318756488,0.336437924,0.317802206,0.170006437,0.595830314,0.373374516,0.505951154,0.292882139,0.302823058,0.186622406,0.43911193,0.595062323,0.221277506,0.138269583,0.62644474,0.510517244,0.814148194,0.414575909,0.714115885,0.352625344,0.339946989,0.087190595,0.872467516,0.152798743,0.930699131,0.526243619,0.72458129,0.999233944,0.870495089,0.603378421,0.560954034,0.981604965,0.017505588,0.071139488,0.135646964,0.422385917,0.711787275,0.437860991,0.765333863,0.154657901,0.790503082,0.010792853,0.180814454,0.916805067,0.996955367,0
790,0.652396198,0.231343548,0.917783607,0.059752493,0.336399218,0.711202317,0.169244989,0.215503386,0.328282614,0.626785476,0.327716562,0.574927941,0.336071489,0.494289696,0.834353957,0.773315748,0.379550526,0.630547471,0.96948629,0.554590741,0.334730497,0.962862024,0.331427835,0.639437914,0.096818561,0.309587362,0.772142489,0.918195702,0.444260129,0.07289771,0.318907217,0.400892739,0.789175294,0.179988111,0.975987232,0.418720403,0.28035864,0.793056619,0.025431942,0.810581357,0.320921111,0.144968132,0.083212453,0.916569764,0.452057713,0.547448492,0.937716958,0.900007653,0.41743698,0.581241132,0.588885292,0.547775004,0.804322332,0.176107773,0.955807569,0.32695499,0.372753463,0.965199463,0.480295467,0.862449414,0.575172455,0.883523732,0.907123081,0.01075979,0.914917407,0.738249483,0.663787245,0.812322459,0.18624897,0.866228428,0.293830609,0.67988101,0.79236589,0.294190047,0.537951657,1
791,0.997929357,0.020491194,0.581715814,0.020087871,0.428912651,0.150397107,0.134087834,0.669237568,0.74620633,0.706912714,0.079518993,0.160628616,0.149664206,0.47604769,0.322991212,0.395314257,0.796185032,0.405517105,0.075674115,0.575488141,0.079847424,0.478772811,0.461493948,0.562420109,0.83417261,0.573779283,0.046563604,0.779967825,0.642124185,0.114931489,0.024972055,0.066666127,0.099341882,0.634207622,0.619139262,0.62097722,0.315609215,0.257076491,0.156678903,0.199289224,0.413707164,0.932412364,0.676164798,0.428571558,0.901096465,0.386218205,0.939473738,0.905066599,0.773739475,0.107176557,0.836673028,0.754431856,0.38747757,0.395010964,0.753266546,0.707796901,0.625691744,0.18015248,0.171676233,0.474743488,0.811346337,0.853295352,0.881584641,0.718611192,0.881849742,0.435766257,0.54461612,0.950949131,0.393822702,0.892110025,0.786174424,0.332143606,0.676377527,0.534461928,0.536774473,1
792,0.229308474,0.211315895,0.094336136,0.279471865,0.358051901,0.554282858,0.681569693,0.246992471,0.948719253,0.12757597,0.616484511,0.140004435,0.509750569,0.337983348,0.785934918,0.673552393,0.42547753,0.740349803,0.650829217,0.672446039,0.085475782,0.465731611,0.471878461,0.063484724,0.999140437,0.703132635,0.806910245,0.809309643,0.174480866,0.379988974,0.237898449,0.922770519,0.496151421,0.045043519,0.489816202,0.44345724,0.426644435,0.149878652,0.189928831,0.802812514,0.281976118,0.839746548,0.353899999,0.120514575,0.79909489,0.233376865,0.094123362,0.085817406,0.755969547,0.05635567,0.258451768,0.851977227,0.96380669,0.840870144,0.288921874,0.472334522,0.935560159,0.860198871,0.059508934,0.045115811,0.743971158,0.108405168,0.780027186,0.14643403,0.659183962,0.21205687,0.010138229,0.164816341,0.30730048,0.187941948,0.967628773,0.529316523,0.877491563,0.923742954,0.130660555,0
793,0.321257479,0.627140524,0.058835979,0.066586708,0.293279732,0.159006015,0.371701319,0.439930525,0.45661977,0.451707652,0.193394861,0.092452937,0.722369248,0.399439159,0.599549241,0.295107811,0.344132045,0.562879383,0.63708072,0.040267316,0.841183394,0.688397271,0.153129725,0.489735951,0.921136932,0.35455833,0.963345783,0.107248871,0.613294481,0.469830197,0.167900965,0.605193233,0.723679051,0.462777236,0.8173817,0.414215743,0.504966818,0.78020798,0.631145773,0.161431323,0.146999765,0.594381448,0.395829384,0.203588422,0.23726892,0.084770101,0.404711366,0.834230313,0.803766322,0.228608436,0.261357493,0.98144309,0.652413779,0.549479735,0.928565914,0.331402937,0.838081914,0.452585442,0.51466197,0.40038851,0.568876653,0.127143714,0.694665668,0.23750125,0.565708695,0.8202492,0.522902054,0.397647693,0.966115961,0.353371198,0.88854589,0.84124858,0.354880653,0.103058281,0.252891225,0
794,0.615111739,0.67853228,0.521049994,0.965943039,0.411677678,0.634190249,0.149454121,0.153449552,0.491506319,0.604525049,0.609716867,0.01884627,0.676826929,0.306468716,0.909615291,0.640814283,0.673535289,0.849841623,0.310529124,0.944480989,0.165616199,0.792166825,0.854621597,0.055710176,0.991903957,0.268489682,0.649127012,0.233553818,0.287362232,0.161995087,0.901739236,0.360756464,0.208546602,0.283583169,0.295150595,0.8317707,0.315101154,0.983211443,0.020864742,0.501941653,0.080252704,0.634445295,0.344283257,0.506872971,0.07476809,0.187474101,0.233198213,0.318450526,0.777567278,0.588870395,0.922653177,0.789826383,0.886147438,0.403803305,0.536777266,0.748197172,0.7773451,0.719861645,0.501384426,0.476912589,0.7504947,0.659575314,0.02357568,0.286019743,0.549356788,0.059948563,0.597165649,0.126673526,0.056138733,0.373768106,0.688229776,0.935139529,0.898588249,0.584148408,0.426740164,0
795,0.968509731,0.818284585,0.579422903,0.250692701,0.195887585,0.574309703,0.246737772,0.365774824,0.332915345,0.662839032,0.737299775,0.988938493,0.654741823,0.667443762,0.847798846,0.164813486,0.763341575,0.705546175,0.721597935,0.259801414,0.071403336,0.30787609,0.911361982,0.251945212,0.712805394,0.120500469,0.162354382,0.524322719,0.121341939,0.921692259,0.92061886,0.862352631,0.622851401,0.199605617,0.786127632,0.118587896,0.532606232,0.541908968,0.639546282,0.99427462,0.172331044,0.368025407,0.175117416,0.135353237,0.802395024,0.453127468,0.582634347,0.968677828,0.624781201,0.267933581,0.145467339,0.051652052,0.612468368,0.142363615,0.079183628,0.192482857,0.345753963,0.89026437,0.322550244,0.394666342,0.004098615,0.038640321,0.011651801,0.843851899,0.181780646,0.476797283,0.759117805,0.868598491,0.561003879,0.804350388,0.839187456,0.697523999,0.30936876,0.95518595,0.871903399,0
796,0.077706371,0.74541902,0.769364395,0.27046288,0.861578196,0.054379205,0.213620897,0.304636433,0.109395781,0.702339786,0.004476706,0.162234454,0.387733747,0.504951758,0.938767765,0.630494041,0.011655652,0.345826619,0.711543431,0.341459507,0.444796486,0.258446515,0.73250591,0.143751443,0.85869122,0.785210877,0.551951631,0.063438282,0.316050924,0.004538824,0.078899928,0.714161002,0.609632858,0.942425072,0.502915852,0.559077027,0.014864951,0.128573108,0.003360529,0.943093194,0.481002284,0.847511535,0.021868218,0.237734394,0.818618228,0.240654389,0.7286496,0.306537742,0.22422653,0.902312811,0.085542435,0.405512493,0.049999748,0.083614437,0.432350274,0.254455889,0.101342691,0.91164182,0.689777231,0.776933961,0.085148204,0.316771792,0.85848442,0.437375566,0.8716775,0.223327193,0.147760573,0.086713111,0.731216129,0.638951666,0.71121186,0.329395625,0.717445417,0.844755382,0.797095236,0
797,0.029678703,0.070262333,0.392212424,0.321476017,0.336023192,0.04778922,0.133603066,0.501842514,0.604800028,0.582665488,0.152286811,0.454035792,0.610938494,0.555652199,0.417201143,0.611498894,0.896332035,0.793324716,0.515618346,0.952176899,0.051015276,0.833225797,0.774660108,0.780289608,0.942703552,0.856215679,0.936006829,0.106574131,0.18330534,0.140768889,0.664526722,0.076318838,0.167421049,0.627839584,0.280175465,0.051266643,0.244696387,0.150207052,0.04754017,0.389753161,0.008687083,0.599612331,0.880203985,0.013029063,0.319153914,0.682790652,0.021533595,0.54799837,0.284560077,0.821532576,0.259748099,0.448450245,0.438021668,0.245424606,0.265572185,0.204583865,0.942735857,0.777637668,0.821964336,0.00698444,0.351471692,0.31272397,0.452359789,0.054828587,0.525519586,0.03394101,0.228530367,0.767719129,0.730965692,0.321863711,0.283454429,0.361342301,0.99576523,0.344204521,0.403371091,0
798,0.233584451,0.776936111,0.499878375,0.49828719,0.223967934,0.445546561,0.583158118,0.947484013,0.987840775,0.905913095,0.360630081,0.248999145,0.810304586,0.592743993,0.982905464,0.715906169,0.938267138,0.226945277,0.747986603,0.267080677,0.869550977,0.624082128,0.061739295,0.783943228,0.389682563,0.30290462,0.008684941,0.26988902,0.147658397,0.793156269,0.79727785,0.765847455,0.253571514,0.348790727,0.747128741,0.738307932,0.81845895,0.036565391,0.449928087,0.0187354,0.774672634,0.720336367,0.285260674,0.133031601,0.731947689,0.861364445,0.854998853,0.244796407,0.421744902,0.795746313,0.091766084,0.810975507,0.963966264,0.404723893,0.97381813,0.728016074,0.486796769,0.20214088,0.557135679,0.677179558,0.929796824,0.038407568,0.10244606,0.643801738,0.885807112,0.638908614,0.876617799,0.02915157,0.802315047,0.740028866,0.681446884,0.556431679,0.184013409,0.789348263,0.645662325,0
799,0.99421836,0.048451478,0.667670154,0.800615135,0.603701249,0.171871516,0.317024101,0.741313818,0.162502385,0.957029454,0.38011243,0.287889225,0.744546379,0.344116477,0.783807503,0.421088828,0.182080247,0.616980458,0.296987657,0.980400576,0.653001407,0.412463661,0.068780563,0.091132502,0.23097141,0.409408491,0.565832441,0.727904906,0.619709444,0.726798917,0.956320534,0.192805695,0.441590789,0.657248481,0.071924053,0.691443337,0.457180532,0.635253686,0.717021561,0.254671719,0.931217181,0.570766783,0.041996835,0.026595165,0.82284225,0.607015686,0.15237918,0.065364375,0.185135053,0.494508791,0.790678183,0.178397342,0.885384244,0.74411224,0.96730059,0.753188139,0.305914602,0.693066569,0.225808746,0.401381666,0.527249976,0.00892842,0.921451948,0.308309766,0.875508148,0.565560726,0.781265992,0.070595911,0.835247991,0.976056452,0.463080321,0.073652131,0.948554321,0.738286339,0.679618442,1
800,0.850971753,0.940120391,0.064106954,0.110805495,0.841938495,0.476605094,0.381696354,0.106981051,0.192036858,0.904830946,0.654604371,0.714320437,0.868022438,0.226675307,0.312473829,0.455277011,0.494163456,0.059576036,0.987622022,0.262393705,0.009075541,0.192099675,0.762806159,0.338994482,0.42641804,0.767695715,0.396316386,0.199019452,0.336548311,0.068140541,0.137011281,0.001112712,0.951168161,0.494818063,0.849078474,0.634491384,0.365206677,0.305903616,0.725940842,0.333966277,0.708560266,0.238743236,0.706176936,0.495113164,0.353585065,0.984152548,0.246954834,0.334529055,0.903026825,0.528837624,0.731253512,0.316191709,0.961145594,0.635927737,0.69921674,0.345500173,0.682245944,0.047227937,0.372431865,0.09964574,0.427793555,0.80691341,0.012006521,0.850056445,0.599317169,0.653087208,0.225295132,0.709793431,0.856802551,0.870643826,0.14962223,0.547111123,0.024516022,0.45243951,0.639812669,1
801,0.358076907,0.54487031,0.510120106,0.178144726,0.944529096,0.032163685,0.696013427,0.924691439,0.674481739,0.311916547,0.711880311,0.468209343,0.890486516,0.631685033,0.447665817,0.888329189,0.302032047,0.404006608,0.387108953,0.03666641,0.503050877,0.793472248,0.079688933,0.919267918,0.385315999,0.156700163,0.44906752,0.631427054,0.946016905,0.242342572,0.066494261,0.612449954,0.78896591,0.433791858,0.738501022,0.848606223,0.685498993,0.786673504,0.893569342,0.468883071,0.33128703,0.050812976,0.24992453,0.989912712,0.086493095,0.625864664,0.191919241,0.666990663,0.878305039,0.711259695,0.901975178,0.185927451,0.476222112,0.837788352,0.055320689,0.618480375,0.153876256,0.430233084,0.948677767,0.676489573,0.786514563,0.922721436,0.624397554,0.140603982,0.887833906,0.81039965,0.576239357,0.185058505,0.765093826,0.476727409,0.76765372,0.170207666,0.05328286,0.225393963,0.542154492,1
