id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,class
817,0.687448208,0.188328226,0.639143461,0.614526473,0.95613102,0.683317692,0.355660918,0.887443191,0.357616077,0.092193777,0.248793772,0.29573163,0.580531123,0.46211082,0.970361561,0.18715563,0.769277164,0.517748405,0.463780363,0.406244915,0.483652937,0.018122402,0.520006223,0.274074579,0.316792699,0.080726959,0.803609326,0.775903958,0.180276271,0.627027954,-0.072481593
818,0.039630562,0.677411571,0.148446311,0.966628834,0.393927659,0.241808067,0.62590694,0.529624089,0.543137893,0.540288502,0.261632774,0.119346265,0.449938236,0.594357409,0.768869597,0.884491312,0.501046482,0.301577295,0.431344757,0.310824141,0.60775193,0.981405864,0.022376635,0.675595757,0.046499919,0.483173355,0.475005407,0.842275252,0.63804863,0.907038552,-0.216606753
819,0.884367696,0.755691192,0.999153525,0.075181168,0.605848284,0.826842268,0.901513437,0.535654011,0.978196838,0.69334089,0.777697225,0.133637168,0.796054633,0.109196578,0.393535426,0.277811576,0.604525044,0.04300404,0.528938076,0.628172786,0.642549417,0.829653604,0.441592713,0.794963665,0.650992592,0.057750137,0.773448501,0.523405299,0.234839933,0.661646334,0.387202197
820,0.043614651,0.018488002,0.267457996,0.693893238,0.410276624,0.934587222,0.697321793,0.543854948,0.569312945,0.262327924,0.054303128,0.122657455,0.397171541,0.79293314,0.779132746,0.828321798,0.823353666,0.879358451,0.977896819,0.497066845,0.042934997,0.033047295,0.298004684,0.066490637,0.709656561,0.640997523,0.352125536,0.029840639,0.843542105,0.873358941,0.277819957
821,0.827222546,0.346880746,0.754606338,0.515101803,0.213280533,0.745580454,0.314419446,0.148247152,0.602457947,0.142117499,0.977485837,0.753166397,0.544082114,0.060581598,0.440913935,0.148675524,0.018099495,0.162997513,0.748427458,0.503484575,0.904110566,0.303162357,0.200374696,0.843264105,0.671585322,0.528636555,0.918658235,0.250844724,0.684906627,0.640132094,-0.24281565
822,0.870236998,0.825510743,0.813499454,0.857751325,0.452061901,0.689757125,0.645814701,0.266695203,0.467934194,0.873624871,0.2163613,0.126204449,0.524860898,0.820148561,0.539100793,0.535817802,0.141137505,0.374211688,0.358662598,0.691789349,0.032113194,0.49802575,0.025802491,0.656305259,0.215506454,0.564923427,0.5555521,0.87937194,0.699211948,0.512081571,-0.117671994
823,0.689924887,0.907179838,0.715868644,0.577533062,0.507620483,0.670206084,0.57090641,0.448878749,0.846936287,0.06412835,0.929197723,0.574558129,0.240028495,0.45290103,0.519503359,0.019812582,0.930629992,0.224051609,0.884897444,0.177946208,0.547323501,0.31730913,0.531617199,0.896264903,0.837394856,0.245599206,0.377855431,0.044437855,0.776873604,0.379399981,1.006890793
824,0.223718779,0.568327375,0.702529691,0.544693482,0.021540233,0.104967812,0.035381969,0.311496277,0.394611103,0.71056987,0.001452386,0.120386304,0.731724193,0.588666327,0.683365785,0.056178838,0.895746534,0.905981139,0.603391633,0.724507715,0.912744306,0.306968488,0.577451489,0.15281189,0.032560619,0.734026668,0.696168182,0.417196263,0.182599084,0.903970432,-1.338529143
825,0.88259007,0.935827508,0.797881416,0.253363646,0.822461082,0.316306089,0.354822231,0.100643106,0.764487371,0.60414325,0.89574848,0.284050385,0.517002298,0.058919386,0.482006058,0.405448248,0.356130661,0.089947624,0.409392136,0.268745069,0.594183673,0.82572782,0.785056033,0.658139617,0.567150763,0.723046073,0.313927084,0.602586672,0.310242593,0.538168961,-0.471586976
826,0.851615536,0.026910577,0.71313557,0.064196402,0.388596591,0.131526451,0.626870665,0.183689319,0.253693166,0.747883075,0.29522874,0.952511028,0.291359297,0.860762257,0.84110808,0.577483182,0.832140666,0.040594492,0.149737753,0.257630889,0.573588021,0.544541661,0.823155361,0.946209935,0.704570298,0.397520247,0.76123359,0.850489331,0.840889311,0.535570236,0.309583408
827,0.363980454,0.654749154,0.654225688,0.946820812,0.758673127,0.528822577,0.185051982,0.885198471,0.029589945,0.972875704,0.805612836,0.430253124,0.51364195,0.913129668,0.15758424,0.001853689,0.354716713,0.510300584,0.99440434,0.159328141,0.005752465,0.055389714,0.959100311,0.414573162,0.841488034,0.661099513,0.415399065,0.274065756,0.62890168,0.109561555,0.488575733
828,0.867869158,0.742178778,0.787348319,0.812938698,0.958409119,0.884032262,0.11472399,0.19480993,0.880676577,0.152108145,0.394092517,0.569101418,0.799412915,0.192776456,0.600268565,0.018538699,0.667462461,0.20673176,0.231146798,0.742755125,0.184489428,0.223596234,0.701855896,0.394268116,0.486549821,0.546368774,0.144837561,0.094703838,0.283023166,0.117730249,-0.394346132
829,0.864371607,0.555827295,0.217849214,0.215483004,0.397515516,0.465001617,0.219054748,0.663599426,0.818946716,0.801913699,0.871892479,0.265277373,0.741485847,0.377635915,0.494396206,0.618840795,0.679732592,0.289007508,0.022985111,0.616998697,0.113196406,0.102183867,0.95375942,0.992257751,0.655865632,0.73154355,0.54690224,0.227490208,0.102232972,0.657635715,0.25158174
830,0.578717344,0.878512622,0.499332814,0.463193649,0.336885698,0.855212883,0.279562125,0.321556989,0.998395351,0.719623241,0.670518824,0.600331264,0.701231876,0.591861467,0.924481131,0.226466154,0.998853399,0.358601234,0.907103842,0.449857195,0.493052388,0.367745418,0.136942793,0.803536943,0.582721944,0.684731784,0.448687858,0.087978557,0.987982594,0.667262822,0.518139831
831,0.674648304,0.979676174,0.459778954,0.469300456,0.292979297,0.25316036,0.326930503,0.061703884,0.626785698,0.93606403,0.318653758,0.68067924,0.571573013,0.081208469,0.922949049,0.245355219,0.619739577,0.361879851,0.458004763,0.28604397,0.087834095,0.095004045,0.828202683,0.968711262,0.442709775,0.521436264,0.804690892,0.9394084,0.394839101,0.844020255,0.460290386
832,0.601238842,0.458397839,0.67040255,0.357860241,0.655695836,0.337878329,0.794240516,0.190700197,0.837918559,0.150814605,0.09441003,0.650409901,0.181999534,0.115128084,0.068009382,0.821631699,0.577664731,0.438904241,0.127895058,0.504834738,0.865718723,0.579211319,0.212146003,0.392237241,0.372853168,0.443499126,0.306371457,0.116937676,0.409295936,0.199662758,-0.938210782
833,0.360439423,0.034470371,0.783777511,0.395646839,0.509932625,0.128557985,0.63604464,0.796477686,0.561404589,0.40610331,0.94879856,0.118619566,0.440719584,0.71262235,0.862437905,0.264250794,0.697856663,0.141676177,0.808466755,0.387423626,0.60459891,0.123487337,0.194941653,0.34722395,0.097511344,0.417713457,0.722524857,0.943052376,0.330347451,0.019718145,-0.090936839
834,0.603569159,0.5985798,0.152981708,0.772097618,0.580312622,0.09537978,0.689770889,0.922695594,0.918712114,0.851013787,0.605719923,0.976185189,0.04261589,0.846801159,0.287532311,0.36621005,0.780792712,0.616283919,0.265944777,0.249191399,0.477411152,0.220968546,0.236802081,0.949261254,0.938646469,0.111507002,0.095130945,0.674559166,0.197659925,0.213952683,0.685779959
835,0.214469121,0.904488852,0.613683635,0.973805094,0.484539926,0.857747868,0.621404302,0.961225525,0.629147596,0.183449007,0.987888182,0.84114074,0.076122709,0.015790062,0.440939663,0.746363123,0.623986093,0.699093532,0.467207342,0.207311663,0.138994955,0.112361663,0.795452735,0.316534473,0.062690924,0.749603718,0.011580008,0.265025927,0.194507938,0.809951001,-0.604447635
836,0.650082629,0.093503123,0.948629086,0.554456121,0.587019468,0.946191433,0.034483492,0.977792478,0.879333883,0.705102934,0.976204237,0.287259445,0.733044253,0.148175848,0.170725551,0.907164402,0.996621641,0.391694892,0.621634004,0.690907323,0.525548701,0.441744199,0.351542925,0.387216777,0.179498283,0.98310549,0.954837861,0.902562188,0.085690678,0.641728485,-0.82899872
837,0.946005293,0.010316601,0.474215296,0.7601722,0.951245074,0.010845583,0.276919362,0.429320886,0.647020142,0.951195696,0.609290227,0.79048725,0.335974196,0.734742567,0.324107702,0.097906955,0.1837026,0.172619059,0.020960034,0.254130515,0.278012623,0.078105604,0.556327994,0.265430223,0.830683854,0.298504488,0.83166621,0.845839245,0.702420489,0.262135702,-0.24953897
838,0.854369721,0.039217974,0.092759301,0.071297232,0.492866805,0.758401688,0.03029216,0.818376299,0.924435356,0.277932922,0.969963174,0.736314829,0.931414293,0.343805441,0.117904332,0.628180755,0.288374505,0.282868941,0.385234635,0.294976305,0.518516961,0.773390753,0.012331846,0.429062542,0.799400337,0.530852636,0.967161449,0.015756075,0.44504166,0.00500083,-0.464142099
839,0.933305979,0.535969861,0.002127069,0.944338339,0.556707861,0.656856903,0.43287304,0.568090398,0.886004136,0.050023095,0.677627858,0.235428034,0.886046093,0.330759693,0.689483658,0.463481594,0.546506524,0.113684151,0.168433626,0.891566141,0.792368696,0.753164028,0.367210732,0.317428726,0.026014748,0.326492462,0.269830948,0.159458302,0.309151344,0.696699942,-0.722413836
840,0.131188783,0.107935009,0.871283881,0.741250538,0.247031452,0.134024729,0.128820727,0.272753212,0.308234667,0.278640997,0.300558556,0.168389313,0.481653872,0.624753075,0.847625871,0.016836057,0.50155283,0.590166124,0.678657769,0.340459397,0.616899319,0.580138184,0.035221277,0.211773876,0.224996696,0.291634438,0.382882553,0.26922374,0.853232251,0.934967091,-0.26942582
841,0.678199627,0.525887189,0.093141712,0.814551847,0.239371984,0.942227528,0.35483817,0.705981402,0.556443647,0.507095062,0.880980534,0.867439127,0.031871338,0.816930005,0.422766897,0.17132392,0.920069806,0.029902838,0.047561817,0.016136247,0.393891479,0.76217703,0.747312404,0.497409898,0.17632335,0.890791151,0.393960917,0.808896947,0.708625588,0.690809291,-0.704481886
842,0.561894219,0.517730066,0.598923472,0.489605974,0.220951146,0.825911406,0.369885592,0.220051824,0.606692769,0.841304045,0.44878274,0.628043779,0.347763233,0.499644841,0.13748351,0.569353802,0.43590681,0.822212682,0.473842797,0.534851648,0.507884652,0.181258425,0.209192877,0.098605406,0.62405915,0.443022711,0.939430345,0.209637392,0.690993595,0.865650718,-0.513894544
843,0.162663081,0.270763824,0.985365882,0.594139587,0.180973317,0.44659151,0.986860655,0.952201865,0.689043779,0.048925576,0.801468461,0.391437436,0.039421591,0.486973737,0.043933516,0.454525335,0.913159024,0.413020914,0.698081865,0.832139215,0.157425057,0.132253965,0.933155754,0.143879982,0.500637331,0.24499594,0.073748856,0.422171325,0.521180487,0.011777907,0.009283215
844,0.626595816,0.847601351,0.006175474,0.841817884,0.419171707,0.697121783,0.761190783,0.817718875,0.70429574,0.708835317,0.688707328,0.572275645,0.563133554,0.322407447,0.045486795,0.044342166,0.129000173,0.714742768,0.41162124,0.274034033,0.532045614,0.910592587,0.68554343,0.596706332,0.96807536,0.398736975,0.67627758,0.137836078,0.664595477,0.625857253,-0.164578811
845,0.39030113,0.614592433,0.386972185,0.514139153,0.697318865,0.116121613,0.591634995,0.879912722,0.340826188,0.373607156,0.967197689,0.224465485,0.344558971,0.965350114,0.789097685,0.76511092,0.83562477,0.781755743,0.183023506,0.847948941,0.232121625,0.755879141,0.109928043,0.178579788,0.950346184,0.57586316,0.565688516,0.04020432,0.305138766,0.572397859,-0.555357148
846,0.257089146,0.373150709,0.298029053,0.431314946,0.575899591,0.561908448,0.491323188,0.457491613,0.921031408,0.177918943,0.34398037,0.758628388,0.636236121,0.876083075,0.024542244,0.083830726,0.959026823,0.22235233,0.009600309,0.595824429,0.305319046,0.964978483,0.925976814,0.993489936,0.836859645,0.463110761,0.00361819,0.615622804,0.083446629,0.480479013,0.495449744
847,0.542659319,0.020282343,0.041116942,0.408756528,0.379044634,0.276745966,0.245107452,0.034088097,0.263416485,0.136354315,0.963456345,0.996382893,0.660882682,0.531035817,0.178332056,0.350045301,0.869298661,0.561797246,0.857220368,0.843255338,0.490580592,0.165559316,0.615020844,0.962154246,0.242874723,0.253075089,0.781376971,0.723461176,0.327841906,0.858457753,1.094568376
848,0.6452551,0.26265626,0.481021542,0.092575829,0.48085354,0.064448205,0.213670346,0.747113847,0.710161359,0.634225503,0.501048742,0.517526203,0.838806111,0.085960927,0.809534321,0.65139916,0.398410151,0.433752168,0.344143804,0.774250486,0.232613875,0.197783999,0.340408627,0.276591038,0.8931333,0.465122561,0.275897011,0.534612991,0.833140986,0.74403226,-0.387179673
849,0.87275498,0.299794526,0.865309625,0.021614507,0.576600821,0.360849557,0.593963678,0.050142909,0.737101735,0.035313385,0.059033097,0.135958711,0.375698649,0.738178349,0.001023348,0.441749532,0.317344646,0.224621045,0.882094394,0.820761617,0.751374221,0.721771808,0.173585563,0.419000786,0.220576086,0.075896804,0.118202102,0.818835527,0.176714046,0.393473858,0.280891464
850,0.927420464,0.226187452,0.585685424,0.317502268,0.530545664,0.089573282,0.035744257,0.069590389,0.972164762,0.552208382,0.012391472,0.060453735,0.890420501,0.226213787,0.342791947,0.633952904,0.762175744,0.270813277,0.244024391,0.110360624,0.603678192,0.587440592,0.91771436,0.527546324,0.774456691,0.320494222,0.94168607,0.567763294,0.699744935,0.237316647,-0.258639995
851,0.51404009,0.06453382,0.09694286,0.712828393,0.991686129,0.960618338,0.906920637,0.517791172,0.369289479,0.490646106,0.434439382,0.685387457,0.700380301,0.369958281,0.410323433,0.105746498,0.445284272,0.215507649,0.615705055,0.928622289,0.118420756,0.400922478,0.431824093,0.160660794,0.243946535,0.392740439,0.82664205,0.75575411,0.570925721,0.567309384,-0.224877932
852,0.212151789,0.794893935,0.523278736,0.860319312,0.146359984,0.151745254,0.59282905,0.572412745,0.095013764,0.739126476,0.448564325,0.209592685,0.630752413,0.887450036,0.899502943,0.704571872,0.405099966,0.32979132,0.392213381,0.720948615,0.062649099,0.298073764,0.218206449,0.265187486,0.122784403,0.045054277,0.919155763,0.536734109,0.890141191,0.745565707,0.048688313
853,0.400603688,0.478097622,0.989143289,0.796227564,0.522646986,0.387046004,0.947643012,0.721634622,0.911162863,0.183608614,0.797675105,0.733817828,0.693455137,0.970266326,0.572810769,0.65559508,0.683040895,0.769353239,0.14722111,0.742145781,0.792172147,0.591793006,0.250563458,0.600974254,0.98873357,0.998187562,0.32843099,0.55594482,0.803845759,0.166783011,-1.133664846
854,0.864207278,0.378046567,0.864005555,0.356293784,0.344182963,0.725453645,0.413412363,0.799468469,0.499886551,0.532772212,0.694722069,0.553905441,0.284243369,0.689436525,0.063115519,0.022590091,0.885801908,0.187465072,0.866872616,0.638317156,0.155171847,0.896939389,0.46521844,0.755089023,0.320818826,0.61092497,0.618399449,0.357165976,0.952043944,0.607103546,0.520202542
855,0.952864936,0.022608355,0.734398241,0.693699356,0.989525657,0.287026873,0.943066308,0.100417554,0.921599782,0.913277632,0.800385197,0.633296122,0.697559598,0.059421082,0.688687814,0.683139698,0.57591013,0.569826642,0.967201736,0.376149857,0.004724146,0.455136408,0.771888781,0.768905881,0.851958299,0.665766853,0.144907084,0.695907142,0.106204666,0.279531251,0.800570625
856,0.78476032,0.137448268,0.404685408,0.709400008,0.659077272,0.960725478,0.702344665,0.123958474,0.322654039,0.367899832,0.620882206,0.193669586,0.02891328,0.459510474,0.221827723,0.778142696,0.514819923,0.935229587,0.463736354,0.347596717,0.589093038,0.756452023,0.705790773,0.195159723,0.437745676,0.204725186,0.534539597,0.230123029,0.172776318,0.576194686,-0.324824076
857,0.71372823,0.128877397,0.952460505,0.226235655,0.669490996,0.057085002,0.150337088,0.642126265,0.392364045,0.992844612,0.307957669,0.94914122,0.087220784,0.172175531,0.145054498,0.71720817,0.865860858,0.77074708,0.447580004,0.221524074,0.0303859,0.394254163,0.40243176,0.690258818,0.777449203,0.435408495,0.161524702,0.179535858,0.347579186,0.228455839,0.081151936
858,0.785998595,0.967606319,0.24927198,0.076471911,0.071060664,0.19235815,0.852140572,0.447509518,0.020037667,0.035887005,0.96799061,0.762879435,0.978459114,0.522681716,0.360416712,0.495489279,0.453934117,0.296207739,0.710976836,0.420886054,0.738945271,0.388180303,0.698779857,0.750050251,0.305283032,0.503241433,0.415326275,0.511285715,0.895169612,0.947279086,-0.088641634
859,0.125745657,0.680905151,0.537773504,0.527978974,0.883911504,0.226240469,0.040786764,0.171077354,0.276854186,0.883200369,0.577439838,0.365237254,0.157552945,0.793785652,0.006720799,0.35549743,0.556830436,0.470727248,0.774877025,0.764419349,0.431796634,0.444848354,0.989676933,0.157998718,0.635592098,0.761639722,0.238844626,0.91478717,0.128882901,0.87103116,-0.456662418
860,0.56065935,0.604938463,0.883541589,0.004819849,0.417557744,0.592116623,0.33138007,0.295767546,0.040992909,0.275803328,0.103561334,0.778809835,0.341562804,0.377518028,0.064431299,0.115604253,0.701249982,0.935277641,0.218715892,0.869451,0.409851893,0.023774074,0.881392482,0.122817499,0.799633451,0.425088671,0.719307047,0.003047012,0.687448918,0.054013816,-0.476562526
861,0.515285032,0.974893242,0.708343049,0.454679498,0.247565317,0.91395307,0.300301425,0.032760814,0.561203929,0.788798497,0.113835393,0.275292659,0.328428115,0.710329157,0.291242569,0.02526582,0.276818266,0.450837244,0.391996539,0.119722944,0.240613259,0.638638227,0.41927832,0.07626147,0.778322132,0.794148326,0.189393967,0.206421963,0.11019869,0.029739259,-0.778650965
862,0.757196999,0.206006491,0.376309299,0.953331242,0.076239589,0.266811262,0.769692328,0.617784048,0.585366696,0.768628857,0.532969699,0.42032583,0.112146611,0.266182545,0.867476875,0.123131258,0.171672084,0.106335879,0.691302276,0.211290839,0.350446326,0.57310711,0.949696685,0.675511563,0.40741739,0.404574346,0.207311368,0.01458777,0.814895771,0.856238894,0.237089591
863,0.581960888,0.936248517,0.434134366,0.541216036,0.684606539,0.759732365,0.899208837,0.724893539,0.751748564,0.937823526,0.295838067,0.62060743,0.003660215,0.639982643,0.09959383,0.472503122,0.462498857,0.577029823,0.197654679,0.448801527,0.160537545,0.157645989,0.175931772,0.618440561,0.890212527,0.995862191,0.967211952,0.36681369,0.598999033,0.255542472,-0.616004626
864,0.241649799,0.492516765,0.632446749,0.75593548,0.65631171,0.380860129,0.835800443,0.737743461,0.143541178,0.605222473,0.098631806,0.053216542,0.384784623,0.072998697,0.372502896,0.726450943,0.041635151,0.113188722,0.153845435,0.258737447,0.293331729,0.37335651,0.950293503,0.483885041,0.076619573,0.599882562,0.819937867,0.411720341,0.224134695,0.015767403,-0.390416924
865,0.468347057,0.062283942,0.409547537,0.942927982,0.138150085,0.241877548,0.26092801,0.810171193,0.94695221,0.619139659,0.095849727,0.08988955,0.416857256,0.253215721,0.376797016,0.92452063,0.799153751,0.725230363,0.43954871,0.005735239,0.685571967,0.454799857,0.325507989,0.727022619,0.30743933,0.15599322,0.126266983,0.551783431,0.275531924,0.365646969,0.087671153
866,0.347477673,0.652484695,0.266732432,0.703732154,0.774653583,0.591235496,0.465685238,0.553486919,0.073829453,0.240282265,0.337573708,0.820192508,0.055000838,0.069330387,0.87528143,0.393937507,0.755406895,0.957382045,0.778656673,0.235500341,0.555141345,0.729423965,0.676300748,0.505173419,0.300514508,0.853029744,0.334157569,0.160793311,0.944529758,0.796583605,-0.401306858
867,0.966549928,0.055818678,0.331291301,0.577730169,0.699941443,0.285742997,0.053501028,0.397959563,0.75211396,0.682246787,0.963820019,0.241672345,0.535498146,0.610460648,0.835858531,0.152876226,0.439571566,0.222303726,0.111585871,0.448922736,0.958705867,0.997872117,0.134243039,0.125171666,0.696588304,0.859169911,0.091736493,0.476903955,0.425742217,0.547958914,-1.724509731
868,0.57667939,0.855905417,0.438908693,0.792491561,0.455420604,0.424897352,0.040214589,0.209555251,0.167178917,0.730345712,0.540277671,0.032840274,0.393618554,0.977084706,0.444800198,0.627485615,0.622826006,0.6805917,0.181960771,0.950901246,0.514337513,0.159811744,0.355720272,0.657107412,0.003890444,0.320710735,0.299355807,0.948754295,0.188835835,0.888399527,-0.023888759
869,0.785325429,0.951158901,0.133334189,0.306641181,0.764132282,0.331618783,0.224430698,0.589836756,0.352514774,0.739125722,0.506702493,0.859373238,0.133722375,0.792670476,0.432586771,0.008937314,0.570814251,0.425867079,0.917303281,0.399097664,0.25697593,0.380313345,0.419909667,0.611389118,0.31460931,0.412933146,0.669808869,0.114442759,0.444386149,0.962588136,0.651923893
870,0.544830595,0.089448902,0.049893153,0.875093393,0.311412821,0.969664721,0.601851664,0.826045004,0.328245121,0.532570285,0.201258927,0.15568115,0.609878785,0.844325001,0.596236838,0.901317315,0.754460304,0.79226712,0.179098047,0.049833695,0.149074106,0.258613649,0.068861549,0.082526683,0.040792471,0.752218638,0.333538897,0.675723421,0.233548447,0.158252975,-0.747691995
871,0.952680944,0.116564831,0.572778362,0.181293553,0.364204499,0.987033499,0.683855395,0.250177365,0.955264788,0.268197918,0.188230854,0.040452132,0.050172461,0.25685138,0.951185269,0.520134724,0.865680212,0.644124501,0.767967424,0.659351229,0.531524519,0.447664829,0.742842162,0.577664651,0.171558822,0.134175361,0.923780279,0.591194149,0.89377596,0.028043455,0.397189005
872,0.453900579,0.468338746,0.499158741,0.181759451,0.280128373,0.715525247,0.833299301,0.138075753,0.921861797,0.948084156,0.144541998,0.950571517,0.57796147,0.811086017,0.573227002,0.540125124,0.435719766,0.229103866,0.362888825,0.733000525,0.755412668,0.895635297,0.672183526,0.550888074,0.201999732,0.766100581,0.512024175,0.12633022,0.93857165,0.165810404,-0.876356056
873,0.379803743,0.619132167,0.03404159,0.92142781,0.402925856,0.164798804,0.925252154,0.351723141,0.425885966,0.698833226,0.553418559,0.857985862,0.655758868,0.964628378,0.907222167,0.779831144,0.944024249,0.025232964,0.957971051,0.654562847,0.102002891,0.186985685,0.264250999,0.705299565,0.974658663,0.26199026,0.254983025,0.567953977,0.56258744,0.45838433,1.076584873
874,0.160247173,0.941142451,0.077488433,0.334323383,0.242698587,0.168917569,0.812258216,0.471740603,0.636367947,0.56990458,0.795120631,0.797837617,0.833744716,0.729928176,0.844460602,0.102968416,0.102857127,0.900724444,0.913578293,0.801319276,0.744841957,0.840700708,0.943880328,0.712458277,0.365537433,0.666494307,0.087623172,0.157927918,0.159224485,0.780103955,0.124471348
875,0.003504982,0.853888167,0.528477349,0.97943719,0.388301749,0.091898199,0.627009499,0.001721915,0.010863785,0.504106145,0.476538546,0.15741675,0.163993531,0.045877535,0.66891124,0.573930661,0.776911748,0.635203901,0.911826114,0.349270086,0.018608464,0.682613276,0.519313709,0.378333866,0.265252088,0.488988726,0.798614891,0.669552537,0.210974932,0.09105018,0.345411971
876,0.676443285,0.198845094,0.435804576,0.829339772,0.516143105,0.355431531,0.253733981,0.915513639,0.863993613,0.067376841,0.990296068,0.287713362,0.955036031,0.551037947,0.591930493,0.072454797,0.644872971,0.84403629,0.959295151,0.678735321,0.222824543,0.651848095,0.569938794,0.73042761,0.745973142,0.165649041,0.384443904,0.808307544,0.460045538,0.177192569,1.203666925
877,0.99094917,0.209338297,0.852250259,0.27437428,0.282622148,0.597784281,0.016060096,0.601472868,0.918223917,0.998868023,0.31584856,0.703046369,0.507029119,0.51437499,0.959311044,0.869690164,0.01820073,0.729312608,0.265905241,0.637203775,0.71167961,0.104943319,0.38069551,0.90918227,0.380915341,0.078231033,0.507717779,0.089162204,0.551373416,0.347166084,0.392923562
878,0.703838815,0.898345446,0.700705492,0.233772557,0.772029998,0.635325774,0.66556531,0.3944703,0.604448785,0.627111473,0.900317976,0.359449664,0.500016092,0.756965695,0.837505738,0.294392068,0.10350006,0.218733793,0.463565735,0.088759761,0.552758035,0.294668648,0.887465147,0.067362045,0.984823944,0.289104968,0.109976668,0.966157905,0.691565733,0.197118606,-0.407278728
879,0.803443438,0.86196806,0.247608794,0.808861932,0.19917682,0.344349409,0.425291595,0.619592919,0.706651583,0.379612771,0.594001619,0.169071691,0.197395647,0.801183272,0.241153228,0.348661621,0.111920671,0.510979255,0.965090211,0.400029834,0.021354877,0.913366183,0.243873742,0.593435907,0.152547158,0.706895028,0.5262372,0.332755749,0.897711751,0.816518757,0.512765723
880,0.987778279,0.483000377,0.475832271,0.620002442,0.811548002,0.24975129,0.005345485,0.607202716,0.099546845,0.967354437,0.113764564,0.388684135,0.925232314,0.903714849,0.25855424,0.767002164,0.421458867,0.573509652,0.848915591,0.206093686,0.763500615,0.494292112,0.667285958,0.602171803,0.376446013,0.965095598,0.236819824,0.190346875,0.119873198,0.820842555,-0.528207072
881,0.177047551,0.093053688,0.698938711,0.31892646,0.293494104,0.493158507,0.626314549,0.932899437,0.916192476,0.031334555,0.78476033,0.416355481,0.149103426,0.720657461,0.581847505,0.837912161,0.016190296,0.975771401,0.474553404,0.387904446,0.864131308,0.877664842,0.077359154,0.128434289,0.58239527,0.030527611,0.415757899,0.10625005,0.779968467,0.218233326,-0.608583436
882,0.472924312,0.850681537,0.784926695,0.667485009,0.522086654,0.713692357,0.31758465,0.198605767,0.817527625,0.931278396,0.229514142,0.608595906,0.486866641,0.492444521,0.857612573,0.962492423,0.347081761,0.215665183,0.027272884,0.455601923,0.378727395,0.784414562,0.426918799,0.826985063,0.768969833,0.259694264,0.972522681,0.872448494,0.99990157,0.948490078,0.369888032
883,0.376861636,0.376105303,0.723243889,0.438494226,0.094836235,0.042183193,0.599949638,0.204262969,0.109803518,0.718904684,0.578734058,0.608808702,0.884526699,0.21397004,0.570773872,0.728231511,0.05600669,0.779858603,0.454141022,0.031035693,0.507900117,0.822752602,0.834591234,0.219009585,0.172149344,0.973575473,0.664242773,0.591930524,0.364890933,0.602331785,-1.014092858
884,0.263855417,0.853552232,0.647799311,0.9507439,0.700964555,0.125671545,0.254826792,0.885468951,0.350182006,0.217931374,0.507870392,0.641384164,0.603165976,0.328706673,0.22818531,0.57580179,0.806411454,0.063067319,0.631255024,0.169996122,0.771929685,0.01692264,0.10343725,0.474715234,0.675756845,0.259000751,0.192883688,0.496437906,0.089435756,0.214586569,-0.33483151
885,0.825148977,0.58313355,0.228636866,0.125016945,0.400351419,0.026309475,0.837904787,0.308621849,0.216509812,0.695860436,0.256910435,0.08592811,0.552139205,0.114547952,0.872321038,0.880097297,0.913183227,0.0010677,0.147923735,0.337237603,0.735076853,0.913389586,0.867687443,0.328799344,0.501768151,0.52938359,0.712089435,0.962491726,0.198860459,0.129662662,-0.817985726
886,0.118110447,0.756085605,0.627088598,0.752171681,0.665381085,0.008430986,0.519595169,0.38336259,0.580495639,0.201534946,0.535362965,0.207027432,0.744085978,0.279978808,0.470055245,0.953722327,0.679570043,0.304312555,0.329766675,0.566108905,0.81626262,0.746551999,0.658000413,0.411380733,0.078418357,0.438130078,0.021176361,0.733248233,0.249635353,0.719221732,-0.800933531
887,0.181815519,0.615555836,0.274544213,0.619176073,0.888948069,0.211191124,0.267080428,0.377204695,0.679732433,0.688279402,0.896324749,0.403996495,0.900058492,0.382096939,0.729415125,0.94432616,0.682571598,0.49413848,0.163457088,0.14406397,0.808310082,0.359869928,0.705671394,0.196184782,0.980164382,0.701613501,0.215838532,0.794983121,0.729992728,0.324399784,-1.190532838
888,0.377624284,0.131432323,0.632342729,0.860740357,0.713152859,0.463464506,0.999205236,0.747183939,0.786932849,0.693277275,0.858892606,0.105896238,0.239845973,0.31698248,0.831819299,0.68075036,0.423444655,0.745469496,0.831487542,0.526241306,0.292915267,0.325480791,0.070549483,0.643291117,0.287927818,0.033624105,0.111542427,0.091726836,0.610909802,0.905865967,0.833062011
889,0.089642774,0.422742576,0.277578776,0.639598275,0.81687103,0.351601233,0.562509094,0.470697444,0.822172812,0.1281312,0.480404194,0.141325719,0.965919595,0.109394946,0.551480153,0.024841896,0.261674134,0.370056308,0.456512161,0.933643202,0.38507732,0.929637252,0.925258927,0.926288447,0.400158063,0.935725633,0.897771849,0.323633898,0.885230051,0.917302416,-0.091384403
